episode_id,team,total_reward,terminal_reward,shaping_reward,trap_aware_reward,exploration_reward,penalties,reward_breakdown
607,"Sentinel",-2.879725,-3.000000,0.020275,0.000000,0.004800,0.100000,"{\""capture_reward\"":0.100000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.004800,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-3.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.015475,\""chase_regression\"":0.000000,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":0.000000,\""cluster_penalty\"":0.000000}"
607,"Runner",1.797456,2.000000,0.012500,0.000000,0.005000,-0.215044,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.200000,\""survival_reward\"":0.007500,\""exploration_bonus\"":0.005000,\""timeout_penalty\"":0.000000,\""episode_win\"":2.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":-0.010044,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.005000,\""cluster_penalty\"":0.000000}"
608,"Sentinel",2.848196,3.000000,0.019185,0.000000,0.009000,-0.170989,"{\""capture_reward\"":0.200000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.009000,\""timeout_penalty\"":0.000000,\""episode_win\"":3.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.010185,\""chase_regression\"":-0.000339,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.370650,\""cluster_penalty\"":0.000000}"
608,"Runner",-2.386292,-2.000000,0.037339,0.000000,0.009000,-0.423632,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.400000,\""survival_reward\"":0.028000,\""exploration_bonus\"":0.009000,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-2.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000339,\""threat_approach_penalty\"":-0.008632,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.015000,\""cluster_penalty\"":0.000000}"
609,"Sentinel",-2.987376,-3.000000,0.014124,0.000000,0.005400,-0.001500,"{\""capture_reward\"":0.000000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.005400,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-3.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.008724,\""chase_regression\"":0.000000,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.001500,\""cluster_penalty\"":0.000000}"
609,"Runner",2.010601,2.000000,0.017000,0.000000,0.005000,-0.006399,"{\""capture_reward\"":0.000000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.012000,\""exploration_bonus\"":0.005000,\""timeout_penalty\"":0.000000,\""episode_win\"":2.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":-0.004399,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.002000,\""cluster_penalty\"":0.000000}"
610,"Sentinel",3.032618,3.000000,0.036679,0.000000,0.012000,-0.004062,"{\""capture_reward\"":0.200000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.012000,\""timeout_penalty\"":0.000000,\""episode_win\"":3.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.024679,\""chase_regression\"":-0.001337,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.202725,\""cluster_penalty\"":0.000000}"
610,"Runner",-2.386084,-2.000000,0.032000,0.000000,0.009000,-0.418084,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.400000,\""survival_reward\"":0.023000,\""exploration_bonus\"":0.009000,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-2.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":-0.009084,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.009000,\""cluster_penalty\"":0.000000}"
611,"Sentinel",-3.291972,-3.000000,0.020347,0.000000,0.007200,-0.312319,"{\""capture_reward\"":0.100000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.007200,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-3.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.013147,\""chase_regression\"":-0.000119,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.412199,\""cluster_penalty\"":0.000000}"
611,"Runner",1.834000,2.000000,0.035000,0.000000,0.006000,-0.201000,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.200000,\""survival_reward\"":0.029000,\""exploration_bonus\"":0.006000,\""timeout_penalty\"":0.000000,\""episode_win\"":2.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.001000,\""cluster_penalty\"":0.000000}"
612,"Sentinel",2.983264,3.000000,0.036194,0.000000,0.012000,-0.052929,"{\""capture_reward\"":0.200000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.012000,\""timeout_penalty\"":0.000000,\""episode_win\"":3.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.024194,\""chase_regression\"":-0.000479,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.252450,\""cluster_penalty\"":0.000000}"
612,"Runner",-2.377017,-2.000000,0.045619,0.000000,0.014000,-0.422636,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.400000,\""survival_reward\"":0.031500,\""exploration_bonus\"":0.014000,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-2.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000119,\""threat_approach_penalty\"":-0.012636,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.010000,\""cluster_penalty\"":0.000000}"
613,"Sentinel",-5.794773,0.000000,0.040928,0.000000,0.010800,-5.835699,"{\""capture_reward\"":0.100000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.010800,\""timeout_penalty\"":-3.000000,\""episode_win\"":0.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.030128,\""chase_regression\"":-0.000442,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-2.935256,\""cluster_penalty\"":0.000000}"
613,"Runner",1.826293,2.000000,0.109500,0.000000,0.010000,-0.283206,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.200000,\""survival_reward\"":0.099500,\""exploration_bonus\"":0.010000,\""timeout_penalty\"":0.000000,\""episode_win\"":2.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":-0.005206,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.078000,\""cluster_penalty\"":0.000000}"
614,"Sentinel",2.861353,3.000000,0.037505,0.000000,0.011400,-0.176151,"{\""capture_reward\"":0.200000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.011400,\""timeout_penalty\"":0.000000,\""episode_win\"":3.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.026105,\""chase_regression\"":-0.000701,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.375450,\""cluster_penalty\"":0.000000}"
614,"Runner",-2.388656,-2.000000,0.039000,0.000000,0.009000,-0.427655,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.400000,\""survival_reward\"":0.030000,\""exploration_bonus\"":0.009000,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-2.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":-0.011655,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.016000,\""cluster_penalty\"":0.000000}"
615,"Sentinel",3.110968,3.000000,0.041807,0.000000,0.009000,0.069161,"{\""capture_reward\"":0.200000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.009000,\""timeout_penalty\"":0.000000,\""episode_win\"":3.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.032807,\""chase_regression\"":-0.002139,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.128700,\""cluster_penalty\"":0.000000}"
615,"Runner",-2.393784,-2.000000,0.028000,0.000000,0.004000,-0.421784,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.400000,\""survival_reward\"":0.024000,\""exploration_bonus\"":0.004000,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-2.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":-0.012783,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.009000,\""cluster_penalty\"":0.000000}"
616,"Sentinel",3.206230,3.000000,0.039370,0.000000,0.012000,0.166861,"{\""capture_reward\"":0.200000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.012000,\""timeout_penalty\"":0.000000,\""episode_win\"":3.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.027370,\""chase_regression\"":-0.000964,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.032175,\""cluster_penalty\"":0.000000}"
616,"Runner",-2.386745,-2.000000,0.029852,0.000000,0.010000,-0.416596,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.400000,\""survival_reward\"":0.019000,\""exploration_bonus\"":0.010000,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-2.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000852,\""threat_approach_penalty\"":-0.013596,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.003000,\""cluster_penalty\"":0.000000}"
617,"Sentinel",3.123481,3.000000,0.052099,0.000000,0.012000,0.071382,"{\""capture_reward\"":0.200000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.012000,\""timeout_penalty\"":0.000000,\""episode_win\"":3.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.040099,\""chase_regression\"":-0.002768,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.125850,\""cluster_penalty\"":0.000000}"
617,"Runner",-2.392232,-2.000000,0.036655,0.000000,0.011000,-0.428887,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.400000,\""survival_reward\"":0.025000,\""exploration_bonus\"":0.011000,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-2.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000655,\""threat_approach_penalty\"":-0.013887,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.015000,\""cluster_penalty\"":0.000000}"
618,"Sentinel",-2.925063,-3.000000,0.019897,0.000000,0.009600,0.055040,"{\""capture_reward\"":0.100000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.009600,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-3.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.010297,\""chase_regression\"":-0.005360,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.039600,\""cluster_penalty\"":0.000000}"
618,"Runner",1.812126,2.000000,0.029000,0.000000,0.011000,-0.216874,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.200000,\""survival_reward\"":0.018000,\""exploration_bonus\"":0.011000,\""timeout_penalty\"":0.000000,\""episode_win\"":2.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":-0.006874,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.010000,\""cluster_penalty\"":0.000000}"
619,"Sentinel",-3.219215,-3.000000,0.054538,0.000000,0.015600,-0.273752,"{\""capture_reward\"":0.100000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.015600,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-3.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.038938,\""chase_regression\"":-0.007077,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.366675,\""cluster_penalty\"":0.000000}"
619,"Runner",1.818909,2.000000,0.040291,0.000000,0.018000,-0.221382,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.200000,\""survival_reward\"":0.020500,\""exploration_bonus\"":0.018000,\""timeout_penalty\"":0.000000,\""episode_win\"":2.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.001791,\""threat_approach_penalty\"":-0.010882,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.010500,\""cluster_penalty\"":0.000000}"
620,"Sentinel",2.465397,3.000000,0.040799,0.000000,0.010800,-0.575403,"{\""capture_reward\"":0.200000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.010800,\""timeout_penalty\"":0.000000,\""episode_win\"":3.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.029999,\""chase_regression\"":-0.000727,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.774676,\""cluster_penalty\"":0.000000}"
620,"Runner",-2.385341,-2.000000,0.051500,0.000000,0.007000,-0.436840,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.400000,\""survival_reward\"":0.044500,\""exploration_bonus\"":0.007000,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-2.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":-0.011840,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.025000,\""cluster_penalty\"":0.000000}"
621,"Sentinel",1.811734,3.000000,0.042128,0.000000,0.010800,-1.230393,"{\""capture_reward\"":0.200000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.010800,\""timeout_penalty\"":0.000000,\""episode_win\"":3.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.031328,\""chase_regression\"":-0.004268,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-1.426125,\""cluster_penalty\"":0.000000}"
